blank,brewery_id,name,alcohol,style
,1220,India Pale Ale,6.3,American-Style India Pale Ale
,922,Bandit Brown,0,American-Style Brown Ale
,32,Schwartzbier,0,German-Style Schwarzbier
,689,Newmarket Pale Ale,0,American-Style Pale Ale
,689,Porter From Hell,0,Porter
,1301,Shantytown Doppelbock,6.5,German-Style Doppelbock
,483,Abbot Pennings Grand Cru,10,Crappy
,483,Best Bull,5.9,Crappy
,786,All Saints Belgian White Ale,0,Crappy
,294,Witkap-Pater Singel Abbey Ale,0,Crappy
,450,Dam Straight Lager,0,American-Style Lager
,1230,Weiss,0,South German-Style Hefeweizen
,1228,Old Peculier,5.7,Crappy
,291,Alexander,0,Crappy
,287,Goudenband 1999,0,Crappy
,248,Chapeau Framboise Lambic,0,Belgian-Style Fruit Lambic
,288,PÃªche / Pecheresse,0,Belgian-Style Fruit Lambic
,268,Mariage Parfait 1995,0,Belgian-Style Fruit Lambic
,288,Framboise,0,Belgian-Style Fruit Lambic
,288,Gueuze CuvÃ©e RenÃ©,5,Crappy
,191,La Quintine AmbrÃ©e / Amber,0,Crappy
,191,La Quintine Blonde,8,Crappy
,608,Hinterland Mild Cask Ale,0,English-Style Pale Mild Ale
,608,Hinterland Weizen Bier,0,South German-Style Hefeweizen
,1268,Colonel Kolsch,0,Crappy
,483,Who The Helles Chuck?,0,Crappy
,572,Conquest Ale,9,Old Ale
,255,Old Knucklehead 1999,0,Crappy
,562,Old Boardhead 1999,0,Crappy
,768,Old Man Winter Warmer 2000,0,Crappy
,1362,Imperial Sasquatch,0,Crappy
,526,Detonator Doppelbock,8,Traditional German-Style Bock
,1111,Dark Ruby Ale,0,Crappy
,304,Augustijn Ale,8,Crappy
,284,Grand Cru of the Emperor,8,Crappy
,189,Moinette Blonde,8.5,Crappy
,1017,Schwarz Bier,4.8,German-Style Schwarzbier
,969,Ziggy Socky Premium Lager Beer,0,American-Style Lager
,191,Hercule Stout,9,American-Style Stout
,246,Monk Pale Ale / Agnus Dei,0,Crappy
,1096,Entire Butt English Porter,0,Porter
,269,Triple Karmeliet,8,Belgian-Style Tripel
,287,Gluhkriek,0,Belgian-Style Fruit Lambic
,637,Elizabethan Ale,8.1,Crappy
,1275,Sheaf Stout,0,American-Style Stout
,1016,D. Carnegie and Company Porter,5.5,American-Style Stout
,99,Belikin Stout,0,American-Style Stout
,460,Traditional,0,American-Style Brown Ale
,996,Golden Pheasant,0,Crappy
,1013,Bottle Rocket IPA,6.5,American-Style India Pale Ale
,617,Grumpy Two,0,American-Style Stout
,617,Rye Bock,0,Traditional German-Style Bock
,617,Liberty Pale Ale,0,American-Style Pale Ale
,617,How Now,0,American-Style Brown Ale
,617,Lager,0,American-Style Lager
,617,Trailside Wheat,0,South German-Style Hefeweizen
,807,Scotch Ale,0,Crappy
,978,Wicked Ale,0,American-Style Brown Ale
,627,Pride of Romsey IPA,5,American-Style India Pale Ale
,519,Thames Welsh Ale,6,Crappy
,452,Beer,0,American-Style Lager
,953,Red MacGregor,5,Scotch Ale
,668,Duckstein Alt,0,American-Style Brown Ale
,586,Christmas Ale,0,Crappy
,1051,Winterhook Robust Winter Ale 2000,0,Crappy
,1286,Rugged Trail Ale,4.4,American-Style Brown Ale
,483,Toil and Trubbel Dubbel,0,Crappy
,483,Enkel Biter,0,Crappy
,637,A. LeCoq Imperial Extra Double Stout 1999,9,American-Style Stout
,197,Blanche de Bruxelles Mannekin Pis,0,Crappy
,223,Organic Ur Pils,0,Crappy
,483,Eganator Doppelbock,0,Traditional German-Style Bock
,483,Cow Palace Scotch Ale 2000,0,Scotch Ale
,249,Rare Vos,6.5,Other Belgian-Style Ales
,641,Super Natural IPA,0,American-Style India Pale Ale
,39,Our Special Ale 1995,0,Crappy
,39,Our Special Ale 1994,0,Crappy
,157,Samuel Adams Triplebock 1994,17,Crappy
,430,Straffe Hendrik Bruin,0,Crappy
,202,Iris 1996,0,Belgian-Style Fruit Lambic
,94,XP Pale Ale,0,American-Style Pale Ale
,303,Kasteel Bier Brune,11,Crappy
,1077,Hefeweissbier,0,South German-Style Hefeweizen
,1077,Dunkles,0,Crappy
,1077,Pilsner,0,Crappy
,1077,Export,0,Crappy
,1077,Helles,0,Crappy
,1077,Leicht,0,Crappy
,439,Valhalla Ale,0,American-Style Lager
,439,Continental Pilsner,0,Crappy
,501,Empyrean Oktoberfest,0,German-Style Oktoberfest
,430,Straffe Hendrik Brugse,0,Crappy
,1159,Black Bear Ale,0,American-Style Brown Ale
,1234,Old Elephant Foot IPA,0,American-Style India Pale Ale
,330,Cherokee Red Ale,0,American-Style Amber/Red Ale
,1069,Golden Eagle Helles,0,Crappy
,797,Big Bark Amber Lager,0,American-Style Lager
,387,IPA,0,American-Style India Pale Ale
,373,Anniversary Ale,0,American-Style Pale Ale
,979,Choc American Lager,0,American-Style Lager
,1209,Double Chocolate Porter,0,Porter
,1183,Mueller Doppelbock,0,Traditional German-Style Bock
,1069,Bombardier Brown,0,American-Style Brown Ale
,853,High Seas IPA,7,American-Style India Pale Ale
,839,Deluxe Cream Stout,0,American-Style Stout
,633,Point Defiance IPA,5.6,American-Style India Pale Ale
,1162,Extra Special Bitter,0,Crappy
,852,Kalamath Basin IPA,0,American-Style India Pale Ale
,861,Penitentiary Porter,0,Porter
,949,Russian Imperial Stout,0,American-Style Stout
,974,India Pelican Ale,0,American-Style Pale Ale
,1343,Y2KIPA,0,American-Style India Pale Ale
,1106,Pacific Pale,0,American-Style Pale Ale
,1148,Fat Bastard Barleywine (discontinued),0,Crappy
,1091,Fancy Lawnmower Beer,4.9,Crappy
,34,Hofbrauhaus Brewery & Biergarten Vienna Velvet,0,American-Style Lager
,1240,India Pale Ale,0,American-Style Pale Ale
,1254,Old Redwood Porter,5.5,Porter
,1351,Cloud Nine Witbier,0,Crappy
,162,Doppel Bock,0,Traditional German-Style Bock
,496,Cyclops Barleywine,0,Crappy
,411,Heavenly Hefe,0,South German-Style Hefeweizen
,481,Climax California Classic,5,Crappy
,505,Ironside Best,0,Crappy
,726,Double Chocolate Stout,0,American-Style Stout
,818,Black Chip Porter,0,Porter
,816,Hop Daddy IPA,0,American-Style India Pale Ale
,880,Jackpot Pale,0,American-Style Pale Ale
,436,Stuft Pizza Torrey Pines IPA,0,American-Style India Pale Ale
,980,Hard Woods Pale,0,American-Style Pale Ale
,1001,Mother of All Beers,0,Crappy
,1001,Cuvee de Tomme,0,Crappy
,986,Gunslinger Imperial Stout,0,American-Style Stout
,390,Pale,0,American-Style Pale Ale
,390,Hefeweizen,0,South German-Style Hefeweizen
,390,Brandenburg Gate MÃ¤rzen,0,German-Style Oktoberfest
,68,Big Eye IPA,6,American-Style India Pale Ale
,377,Stout,0,American-Style Stout
,149,Colorado Belle Dark,0,Crappy
,96,Lincolnshire Mild,0,English-Style Pale Mild Ale
,318,Aztec Amaranth Ale,0,Crappy
,414,Red Lady Ale,0,Crappy
,1196,Steam Engine Steam,0,Crappy
,1165,Pick Axe IPA,6.5,American-Style India Pale Ale
,1060,Porter,0,Porter
,1050,Angry Monk,0,Crappy
,1027,Red Alert Ale,0,American-Style Amber/Red Ale
,971,Steamer,0,Crappy
,450,Extra Special Bitter,0,Crappy
,461,Powder Keg Raspberry Porter,0,Crappy
,466,Where The Helles Albuquerque,0,Crappy
,589,Fly Fisher Red,0,American-Style Amber/Red Ale
,606,Empire Builder Stout,0,American-Style Stout
,672,Uno Mas,0,American-Style Lager
,711,Amber Ale,0,American-Style Amber/Red Ale
,875,Dead Horse Ale,0,Crappy
,891,Chazz Cat Rye,0,American-Style Lager
,257,Winter Warlock Oatmeal Stout,0,American-Style Stout
,143,Plaza Porter,0,Porter
,132,Whiskey Stout,0,American-Style Stout
,138,Blind Side Pale Ale,0,American-Style Pale Ale
,862,5280 Roadhouse Ghost Town Brown,0,American-Style Brown Ale
,699,Pig Iron Porter,0,Porter
,716,Bad Boy Oktoberfest,0,German-Style Oktoberfest
,909,Pale Ale,5.52,American-Style Pale Ale
,352,Lucknow India Pale Ale,0,American-Style Pale Ale
,1170,Double Ice Bock,0,Traditional German-Style Bock
,1226,High Desert Imperial Stout,0,American-Style Stout
,544,Oyster Stout,0,American-Style Stout
,536,Old 420 Wheat Wine,0,Crappy
,789,Thunder Pup Pale,0,American-Style Pale Ale
,816,Mesa Cerveza Schnorzenboomer,0,Traditional German-Style Bock
,1368,Wenceslas,0,Porter
,455,Solitaire Stout,0,American-Style Stout
,455,Uncle Dunkel,0,Crappy
,455,Angel Amber,0,American-Style Amber/Red Ale
,455,Platte Valley Pale Ale,0,American-Style Pale Ale
,455,Wazee Wheat,0,American-Style Lager
,987,Gael Force Scottish Export,0,Crappy
,987,Dark Star ESB,0,Crappy
,644,Rainbow Trout Stout,0,American-Style Stout
,644,Porcupine Porter,0,Porter
,644,Derailer ESB,0,Crappy
,644,Daze Scottish Ale,0,Crappy
,644,Backpacker IPA,0,American-Style India Pale Ale
,644,Amber Daze,0,American-Style Amber/Red Ale
,644,Heavenly Hefeweizen,0,South German-Style Hefeweizen
,644,El Rey Cerveza,0,American-Style Lager
,675,Hoptoberfest,0,German-Style Oktoberfest
,675,Thoroughbred Red,0,American-Style Amber/Red Ale
,675,Alligator Ale,0,American-Style Amber/Red Ale
,675,Lightning Bold Gold,0,American-Style Lager
,675,Clearwater Light,0,American-Style Lager
,317,Barleywine,0,Crappy
,317,Yuel Fuel,0,Crappy
,317,Stonehenge Stout,0,American-Style Stout
,317,Big Ben Brown,0,American-Style Brown Ale
,317,Fall Fest,0,German-Style Oktoberfest
,317,Royal Arms IPA,0,American-Style India Pale Ale
,317,Tower ESB,0,Crappy
,317,Portsmouth Pale,0,American-Style Pale Ale
,317,Hefeweizen,0,South German-Style Hefeweizen
,317,Allgood Amber Ale,0,American-Style Amber/Red Ale
,317,Cream,0,American-Style Lager
,317,KÃ¶lsch,0,Crappy
,815,Stubborn Mule Barleywine,0,Crappy
,243,Extra Stout,0,American-Style Stout
,916,Robust Porter,0,Porter
,910,Peckiomen Pils,0,American-Style Lager
,1338,Hops Explosion IPA,0,American-Style India Pale Ale
,1170,English Pale Ale,0,Crappy
,434,Big Bear Stout,0,American-Style Stout
,340,Prohibition Porter,0,Porter
,720,Framingham Maibock,0,Traditional German-Style Bock
,719,Wilmington Roggen Beer,0,American-Style Lager
,463,Excalibur Barleywine,0,Crappy
,483,Queen of Clubs Schwarzbier,0,German-Style Schwarzbier
,483,Wilsteraner Altbier,0,American-Style Brown Ale
,868,Berghoff Genuine Dark,0,American-Style Lager
,956,Gubna Imperial IPA,10,Imperial or Double India Pale Ale
,155,Dunkel,0,Crappy
,146,Altbier,0,American-Style Brown Ale
,1204,4th Anniversary IPA,0,American-Style India Pale Ale
,1207,Sunday River Alt,0,American-Style Brown Ale
,891,Altmans Alt,0,American-Style Brown Ale
,1097,Black Forest Schwarzbier,0,German-Style Schwarzbier
,1127,Altbier,0,American-Style Brown Ale
,1310,Old 8444 Alt,0,American-Style Brown Ale
,1371,Lone Mountain Altbier,0,American-Style Brown Ale
,1057,Thunderhead Schwarz Bier,0,German-Style Schwarzbier
,556,Ad Astra Ale,0,American-Style Brown Ale
,1104,Oktoberfest,0,German-Style Oktoberfest
,1104,Barleywine,0,Crappy
,1230,Oktoberfest,0,German-Style Oktoberfest
,1372,Mister Hoppy IPA,0,American-Style India Pale Ale
,1070,Hopyard IPA,5.3,American-Style India Pale Ale
,972,1634 Urtyp Hell,0,Crappy
,244,Gueuze,0,Belgian-Style Fruit Lambic
,580,Brain Damage,0,Old Ale
,1385,Old Nick,7.2,Crappy
,641,Super Natural ESB,0,Crappy
,189,Foret Saison,0,Crappy
,178,Joseph Spelt Ale,0,Crappy
,174,Montagnarde,9,Crappy
,174,Blanche des Honnelles,6,Crappy
,174,SpÃ©ciale NoÃ«l,0,Crappy
,174,Belgian Burgundy Ale,9,Crappy
,316,Samson Crystal Diplomat Dark Beer,0,Crappy
,563,1845 Celebration Ale,0,Crappy
,563,London Porter,5.4,Porter
,953,Dark Island,4.6,Scottish-Style Light Ale
,1006,Premium,5.1,Crappy
,303,Brigand,9,Crappy
,309,Krakus,0,Crappy
,268,Kriek,0,Belgian-Style Fruit Lambic
,39,Small Beer,3.3,English-Style Pale Mild Ale
,188,Clovis,0,Crappy
,884,Black Cat,3.4,English-Style Pale Mild Ale
,437,Oats and Barley Stout,0,American-Style Stout
,437,Oktoberfest,0,German-Style Oktoberfest
,1340,Irish Red,0,American-Style Amber/Red Ale
,1340,Old World Oktoberfest,0,German-Style Oktoberfest
,1340,Pale Ale,0,American-Style Pale Ale
,1340,Amber,0,American-Style Amber/Red Ale
,1340,Bavarian Weiss Beer,0,South German-Style Hefeweizen
,1340,Pils,0,Crappy
,1340,Honey Lager Light,0,American-Style Lager
,1212,Celtic Cross Stout,0,American-Style Stout
,1212,Taverner Nut Brown Ale,0,American-Style Brown Ale
,1212,Underground IPA,0,American-Style India Pale Ale
,1212,Yodeler Weisse,0,South German-Style Hefeweizen
,1212,The Yank Cream Ale,0,American-Style Lager
,1212,Stronghold Pilsner,0,Crappy
,892,Imperial Stout,0,American-Style Stout
,827,Eldridge Grade White Knuckle Ale,0,American-Style Pale Ale
,712,Jasper Brown Ale,0,American-Style Brown Ale
,712,Red Earth Pale Ale,0,American-Style Pale Ale
,712,Iron Red Ale,0,American-Style Amber/Red Ale
,712,Jasper Lyte,0,American-Style Pale Ale
,830,Plank Road Pale Ale,0,American-Style Pale Ale
,830,Amber Ale,0,American-Style Amber/Red Ale
,830,Canadian Blonde Ale,0,Crappy
,651,Stump Sitter Stout,0,American-Style Stout
,651,Peninsula Porter,0,Porter
,651,Cleary Red,0,American-Style Amber/Red Ale
,651,Wolverine Wheat Beer,0,South German-Style Hefeweizen
,651,Lichthaus Lager,0,American-Style Lager
,651,Whitetail Ale,0,American-Style Pale Ale
,892,Moylannium Ale,0,Crappy
,827,Point Reyes Porter,0,Porter
,827,I.P.A.,0,American-Style Pale Ale
,827,Albion Amber Ale,4.9,American-Style Brown Ale
,827,Mt.Tam Pale Ale,5.8,American-Style Pale Ale
,827,Hefe Weiss,5.1,American-Style Lager
,50,Kuronama,0,Porter
,921,Kirkland Ale,0,American-Style Pale Ale
,654,Weizen,0,South German-Style Hefeweizen
,742,Hitachino Nest Beer,0,South German-Style Hefeweizen
,1076,KÃ¶lsch,0,Crappy
,13,Catfish Cream Ale,5,American-Style Lager
,782,Splitfinger Stout,0,American-Style Stout
,437,Noch Einmal Dunkel,0,Crappy
,231,Kolsch,0,Crappy
,197,Abbaye de Floreffe Double,6.3,Crappy
,835,Redback Original Malt Wheat Beer,4.7,Crappy
,1022,Dunkel,0,Crappy
,735,Busby Stout,0,American-Style Stout
,206,Haacke-Beck,0,Crappy
,1361,Sweet Betty Classic Blonde Ale,0,Crappy
,1130,Cream Ale,0,English-Style Pale Mild Ale
,1201,Highlander Stout,0,American-Style Stout
,1007,Beer Works Ale Golden,0,Crappy
,1226,Flying Armadillo Porter,0,Porter
,578,Golden Harvest Weizenbier,0,South German-Style Hefeweizen
,938,Premium Lager,5,Crappy
,253,Premium Lager,0,American-Style Lager
,694,Regia Extra,0,American-Style Lager
,694,Suprema,0,American-Style Lager
,358,Happy Heron Pale Ale,0,American-Style Pale Ale
,358,Mud Puppy Porter,0,Porter
,553,Oatmeal Stout,0,American-Style Stout
,553,Rye,0,American-Style Lager
,602,Old Scratch Barleywine 2000,0,Crappy
,602,Uber APA,0,American-Style Pale Ale
,338,Capital Weizen Doppelbock,0,South German-Style Weizenbock
,769,Old 3rd Street XXX Belgian Strong Ale,0,Crappy
,1301,Fighting Finches Bock,0,German-Style Heller Bock/Maibock
